@relation test

@attribute timestampStart numeric
@attribute timestampEnd numeric
@attribute userId numeric
@attribute stationIdStart numeric
@attribute stationIdEnd numeric

@data
1389296749000,1389296749000,-699915479,8592279,8592279
1389587179000,1389587179000,-699915479,8592259,8592259
1390335119000,1390335119000,-699915479,8592279,8592279
1390455284000,1390455284000,-699915479,8592259,8592259
1390747535000,1390747535000,-699915479,8592279,8592279
1390799584000,1390799584000,-699915479,8592259,8592259
1391485412000,1391485412000,-699915479,8592279,8592279
1391577358000,1391577358000,-699915479,8592259,8592259
1391770872000,1391770872000,-699915479,8592277,8592277
1391788888000,1391788888000,-699915479,8592279,8592279
1391805491000,1391805491000,-699915479,8592261,8592261
1392008764000,1392008764000,-699915479,8592259,8592259
1392131483000,1392131483000,-699915479,8592278,8592278
1392271317000,1392271317000,-699915479,8592259,8592259
1392463168000,1392463168000,-699915479,8592279,8592279
1392613120000,1392613120000,-699915479,8592259,8592259
1392629186000,1392629186000,-699915479,8592277,8592277
1392632898000,1392632898000,-699915479,8592279,8592279
1392699966000,1392699966000,-699915479,8592259,8592259
1392803231000,1392803231000,-699915479,8592262,8592262
1392809145000,1392809145000,-699915479,8592257,8592257
1392874625000,1392874625000,-699915479,8592259,8592259
1392999578000,1392999578000,-699915479,8592279,8592279
1393326453000,1393326453000,-699915479,8592277,8592277
1393476693000,1393476693000,-699915479,8592259,8592259
1393935050000,1393935050000,-699915479,8592277,8592277
1394266838000,1394266838000,-699915479,8592279,8592279
1394276529000,1394276529000,-699915479,8592261,8592261
1394449701000,1394449701000,-699915479,8592257,8592257
1394513871000,1394513871000,-699915479,8592259,8592259
1395177734000,1395177734000,-699915479,8592279,8592279
1395722752000,1395722752000,-699915479,8592259,8592259
1395827022000,1395827022000,-699915479,8592277,8592277
1395896947000,1395896947000,-699915479,8592259,8592259
1398195159000,1398195159000,-699915479,8592279,8592279
1398238960000,1398238960000,-699915479,8592278,8592278
1398243265000,1398243265000,-699915479,8592279,8592279
1398245935000,1398245935000,-699915479,8592259,8592259
1398310987000,1398310987000,-699915479,8592277,8592277
1398438092000,1398438092000,-699915479,8592278,8592278
1398493105000,1398493105000,-699915479,8592279,8592279
1398675738000,1398675738000,-699915479,8592259,8592259
1398816084000,1398816084000,-699915479,8592279,8592279
1398826567000,1398826567000,-699915479,8592257,8592257
1398909354000,1398909354000,-699915479,8592279,8592279
1399259750000,1399259750000,-699915479,8592259,8592259
1399453535000,1399453535000,-699915479,8592279,8592279
1399455584000,1399455584000,-699915479,8592259,8592259
1399607459000,1399607459000,-699915479,8592279,8592279
1399625645000,1399625645000,-699915479,8592241,8592241
1399966076000,1399966076000,-699915479,8592277,8592277
1400060398000,1400060398000,-699915479,8592257,8592257
1400490530000,1400490530000,-699915479,8592279,8592279
1400572094000,1400572094000,-699915479,8592277,8592277
1400721476000,1400721476000,-699915479,8592279,8592279
1401088892000,1401088892000,-699915479,8592277,8592277
1403573239000,1403573239000,-699915479,8592279,8592279
1404703446000,1404703446000,-699915479,8592259,8592259
1404735828000,1404735828000,-699915479,8592277,8592277
1404750431000,1404750431000,-699915479,8592279,8592279
