@relation test

@attribute timestampStart numeric
@attribute timestampEnd numeric
@attribute userId numeric
@attribute stationIdStart numeric
@attribute stationIdEnd numeric

@data
1389727502000,1389727502000,1779147290,8576972,8576972
1393438526000,1393438526000,1779147290,8590025,8590025
1393532471000,1393532471000,1779147290,8508074,8508074
1394048698000,1394049488000,1779147290,8590034,8576646
1394261699000,1394261699000,1779147290,8590025,8590025
1394828934000,1394828934000,1779147290,8508050,8508050
1394871018000,1394871018000,1779147290,8590025,8590025
1394919698000,1394919698000,1779147290,8576646,8576646
1394977323000,1394977323000,1779147290,8590025,8590025
1394988058000,1394988058000,1779147290,8588989,8588989
1394995435000,1394995435000,1779147290,8590025,8590025
1394997335000,1394997335000,1779147290,8504410,8504410
1395158776000,1395158776000,1779147290,8590025,8590025
1395261795000,1395261795000,1779147290,8581351,8581351
1395289203000,1395289203000,1779147290,8590025,8590025
1400685121000,1400685121000,1779147290,8590025,8590025
1401208315000,1401208315000,1779147290,8588994,8588994
1401366746000,1401366746000,1779147290,8590025,8590025
1401367930000,1401367930000,1779147290,8581351,8581351
1401640421000,1401640421000,1779147290,8587485,8587485
1401642947000,1401642947000,1779147290,8590025,8590025
1401728375000,1401728648000,1779147290,8588994,8590025
1401729638000,1401729668000,1779147290,8579748,8507110
1402851256000,1402851256000,1779147290,8590025,8590025
1402924085000,1402924085000,1779147290,8572510,8572510
1404544866000,1404544866000,1779147290,8590025,8590025
1404657016000,1404657016000,1779147290,8587484,8587484
1404812328000,1404812328000,1779147290,8590025,8590025
1406180804000,1406180804000,1779147290,8590120,8590120
1406305262000,1406305262000,1779147290,8590033,8590033
1406698439000,1406698439000,1779147290,8590032,8590032
1406729429000,1406729429000,1779147290,8590025,8590025
1407482052000,1407482052000,1779147290,8572516,8572516
1407486760000,1407486760000,1779147290,8576984,8576984
1408265023000,1408265023000,1779147290,8590033,8590033
1408644077000,1408644077000,1779147290,8571342,8571342
1408688310000,1408688310000,1779147290,8590120,8590120
1408719612000,1408719612000,1779147290,8590025,8590025
1408731867000,1408731867000,1779147290,8590033,8590033
1409756776000,1409756776000,1779147290,8576646,8576646
1409763468000,1409763468000,1779147290,8590025,8590025
1410380371000,1410380371000,1779147290,8576646,8576646
1410927650000,1410927650000,1779147290,8590034,8590034
1410976181000,1410976181000,1779147290,8590025,8590025
1411014830000,1411014830000,1779147290,8590034,8590034
1411488429000,1411488429000,1779147290,8593261,8593261
1411532060000,1411532060000,1779147290,8590120,8590120
1412583314000,1412583314000,1779147290,8590025,8590025
1413171238000,1413171238000,1779147290,8589190,8589190
1413307446000,1413307446000,1779147290,8590098,8590098
1413347606000,1413347606000,1779147290,8590034,8590034
1413391632000,1413391632000,1779147290,8590025,8590025
1413430726000,1413430726000,1779147290,8587485,8587485
1413617130000,1413617130000,1779147290,8576977,8576977
1413803487000,1413803487000,1779147290,8502705,8502705
1414521561000,1414521561000,1779147290,8571357,8571357
1414564746000,1414564746000,1779147290,8507110,8507110
1415268697000,1415268697000,1779147290,8581351,8581351
1415815118000,1415815128000,1779147290,8576984,8590025
1416038826000,1416038826000,1779147290,8590120,8590120
1418795215000,1418795215000,1779147290,8590020,8590020
1420235158000,1420235158000,1779147290,8590034,8590034
1420543540000,1420543540000,1779147290,8502705,8502705
1420697141000,1420697141000,1779147290,8590034,8590034
1420833518000,1420833518000,1779147290,8576646,8576646
