@relation test

@attribute timestampStart numeric
@attribute timestampEnd numeric
@attribute userId numeric
@attribute stationIdStart numeric
@attribute stationIdEnd numeric

@data
1388957010000,1388957010000,-350264662,8592366,8592366
1389898204000,1389898204000,-350264662,8577772,8577772
1389935232000,1389935232000,-350264662,8592366,8592366
1390754718000,1390754718000,-350264662,8588858,8588858
1390803439000,1390803439000,-350264662,8592366,8592366
1390927127000,1390927127000,-350264662,8577772,8577772
1390974858000,1390974858000,-350264662,8592366,8592366
1391106545000,1391106545000,-350264662,8588859,8588859
1391342992000,1391342992000,-350264662,8592366,8592366
1391366172000,1391366172000,-350264662,8588859,8588859
1391405751000,1391405751000,-350264662,8592366,8592366
1402144791000,1402144791000,-350264662,8592366,8592366
1404464184000,1404464184000,-350264662,8588856,8588856
1404879714000,1404879714000,-350264662,8592366,8592366
1404906285000,1404906285000,-350264662,8577772,8577772
1405860455000,1405860455000,-350264662,8587238,8587238
1405862049000,1405862049000,-350264662,8592379,8592379
1405862849000,1405862849000,-350264662,8587238,8587238
1405936509000,1405936509000,-350264662,8592366,8592366
1405942971000,1405942971000,-350264662,8587238,8587238
1406026775000,1406026775000,-350264662,8592366,8592366
1406096124000,1406096124000,-350264662,8592379,8592379
1407489113000,1407489113000,-350264662,8592366,8592366
1407727254000,1407727254000,-350264662,8592379,8592379
1407762090000,1407762090000,-350264662,8577772,8577772
1407814214000,1407814774000,-350264662,8592379,8587238
1407843250000,1407843250000,-350264662,8577772,8577772
1407901232000,1407901232000,-350264662,8592379,8592379
1407990901000,1407990901000,-350264662,8587238,8587238
1408023314000,1408023314000,-350264662,8577772,8577772
1408030812000,1408030812000,-350264662,8592379,8592379
1408719332000,1408719332000,-350264662,8592366,8592366
1409046377000,1409046377000,-350264662,8587238,8587238
1409305085000,1409305085000,-350264662,8592366,8592366
1409725884000,1409725884000,-350264662,8592379,8592379
1410067217000,1410067217000,-350264662,8587238,8587238
1410242565000,1410242565000,-350264662,8592379,8592379
1410353663000,1410353843000,-350264662,8587238,8592366
1410811658000,1410811658000,-350264662,8587238,8587238
1410855547000,1410855547000,-350264662,8592366,8592366
1410864108000,1410864108000,-350264662,8589154,8589154
1410868870000,1410868870000,-350264662,8577742,8577742
1410935181000,1410935181000,-350264662,8592366,8592366
1410982317000,1410982317000,-350264662,8501116,8501116
1411406944000,1411406944000,-350264662,8592366,8592366
1411552835000,1411552835000,-350264662,8587238,8587238
1411583422000,1411583422000,-350264662,8588856,8588856
1411640078000,1411640078000,-350264662,8592379,8592379
1411707155000,1411707155000,-350264662,8592366,8592366
1411790921000,1411790921000,-350264662,8592379,8592379
1411978379000,1411978379000,-350264662,8592366,8592366
1412257223000,1412257596000,-350264662,8589154,8588859
1412260050000,1412260050000,-350264662,8592366,8592366
1412834880000,1412835356000,-350264662,8592379,8577784
1412842597000,1412842597000,-350264662,8592379,8592379
1413189191000,1413189191000,-350264662,8592366,8592366
1415770327000,1415770327000,-350264662,8587238,8587238
1415894457000,1415894457000,-350264662,8592379,8592379
1415972119000,1415972119000,-350264662,8592366,8592366
1418223272000,1418223272000,-350264662,8588859,8588859
1418276224000,1418276224000,-350264662,8592366,8592366
1419322390000,1419322390000,-350264662,8587238,8587238
1419416998000,1419416998000,-350264662,8592366,8592366
1419437165000,1419437165000,-350264662,8589155,8589155
1419685727000,1419685727000,-350264662,8592366,8592366
1420610731000,1420610731000,-350264662,8592379,8592379
1420696928000,1420696928000,-350264662,8592366,8592366
1421127374000,1421127374000,-350264662,8592379,8592379
1421167921000,1421167921000,-350264662,8592366,8592366
1421319194000,1421319194000,-350264662,8592368,8592368
1421394999000,1421394999000,-350264662,8592366,8592366
1421480593000,1421480593000,-350264662,8592379,8592379
1421645759000,1421645759000,-350264662,8592366,8592366
1421660023000,1421660023000,-350264662,8589143,8589143
1421734719000,1421734719000,-350264662,8592366,8592366
1421818750000,1421818750000,-350264662,8592379,8592379
1421905412000,1421905412000,-350264662,8588856,8588856
1421939946000,1421939946000,-350264662,8588858,8588858
1421998403000,1421998403000,-350264662,8592366,8592366
1422180326000,1422180326000,-350264662,8577803,8577803
1422252141000,1422252141000,-350264662,8592366,8592366
1422337397000,1422337397000,-350264662,8592379,8592379
1422423527000,1422423527000,-350264662,8592366,8592366
1422855825000,1422855825000,-350264662,8592379,8592379
