@relation test

@attribute timestampStart numeric
@attribute timestampEnd numeric
@attribute userId numeric
@attribute stationIdStart numeric
@attribute stationIdEnd numeric

@data
1393429828000,1393429828000,1064873166,8571208,8571208
1393479668000,1393479668000,1064873166,8583034,8583034
1393515397000,1393515397000,1064873166,8571208,8571208
1393610502000,1393610502000,1064873166,8571207,8571207
1393665144000,1393665144000,1064873166,8592479,8592479
1393689728000,1393689728000,1064873166,8576437,8576437
1393764143000,1393764143000,1064873166,8504463,8504463
1393767135000,1393767135000,1064873166,8571207,8571207
1394007644000,1394007644000,1064873166,8583034,8583034
1394078509000,1394078509000,1064873166,8571207,8571207
1394118689000,1394118689000,1064873166,8504472,8504472
1394211555000,1394211555000,1064873166,8571207,8571207
1394274862000,1394274862000,1064873166,8504760,8504760
1394303804000,1394303804000,1064873166,8571207,8571207
1394534829000,1394534829000,1064873166,8583034,8583034
1394568853000,1394568853000,1064873166,8571207,8571207
1395083510000,1395083730000,1064873166,8504227,8571215
1395249005000,1395249005000,1064873166,8504227,8504227
1395330766000,1395330766000,1064873166,8571216,8571216
1395431339000,1395431339000,1064873166,8504227,8504227
1396702971000,1396702971000,1064873166,8571207,8571207
1396721584000,1396721584000,1064873166,8571200,8571200
1397228327000,1397228327000,1064873166,8571207,8571207
1397670400000,1397670400000,1064873166,8504375,8504375
1397845538000,1397845538000,1064873166,8571207,8571207
1398264416000,1398264416000,1064873166,8576409,8576409
1398276904000,1398276904000,1064873166,8571207,8571207
1398515691000,1398515691000,1064873166,8579748,8579748
1399108436000,1399108436000,1064873166,8571207,8571207
1399451497000,1399451497000,1064873166,8583034,8583034
1399477738000,1399477738000,1064873166,8571207,8571207
1399723149000,1399723149000,1064873166,8576437,8576437
1399785342000,1399785342000,1064873166,8571207,8571207
1400132697000,1400132697000,1064873166,8583045,8583045
1400355870000,1400355870000,1064873166,8571207,8571207
1402306615000,1402306615000,1064873166,8504365,8504365
1402476387000,1402476387000,1064873166,8507180,8507180
1402515886000,1402515886000,1064873166,8571207,8571207
1403686689000,1403686689000,1064873166,8583045,8583045
1404067727000,1404067727000,1064873166,8571207,8571207
1404307773000,1404307773000,1064873166,8576436,8576436
1404552415000,1404552415000,1064873166,8571207,8571207
1407153269000,1407153269000,1064873166,8583034,8583034
1407649456000,1407649456000,1064873166,8571207,8571207
1410634283000,1410634283000,1064873166,8576409,8576409
1413165713000,1413165713000,1064873166,8571207,8571207
1415473171000,1415473171000,1064873166,8576394,8576394
1415477458000,1415477458000,1064873166,8576391,8576391
1415480698000,1415480698000,1064873166,8571207,8571207
1417106130000,1417106130000,1064873166,8593321,8593321
1417898562000,1417898562000,1064873166,8571207,8571207
1420202169000,1420202169000,1064873166,8576437,8576437
1420234925000,1420234925000,1064873166,8571207,8571207
1422199096000,1422199096000,1064873166,8571208,8571208
