@relation test

@attribute timestampStart numeric
@attribute timestampEnd numeric
@attribute userId numeric
@attribute stationIdStart numeric
@attribute stationIdEnd numeric

@data
1391078745000,1391078745000,-436872661,8589149,8589149
1391116618000,1391116618000,-436872661,8592383,8592383
1391336867000,1391336867000,-436872661,8577810,8577810
1391726034000,1391726034000,-436872661,8575314,8575314
1394971522000,1394971522000,-436872661,8592383,8592383
1394992168000,1394992168000,-436872661,8589149,8589149
1396450585000,1396450585000,-436872661,8530016,8530016
1396613665000,1396613665000,-436872661,8589149,8589149
1396973897000,1396973897000,-436872661,8592373,8592373
1399021859000,1399021859000,-436872661,8577784,8577784
1399730761000,1399730761000,-436872661,8589148,8589148
1400421934000,1400421934000,-436872661,8592383,8592383
1401165853000,1401165853000,-436872661,8587255,8587255
1401336916000,1401336916000,-436872661,8592383,8592383
1401782777000,1401782777000,-436872661,8579018,8579018
1402258016000,1402258016000,-436872661,8589153,8589153
1402288414000,1402288414000,-436872661,8592383,8592383
1403032838000,1403032838000,-436872661,8577784,8577784
1403164364000,1403164364000,-436872661,8592373,8592373
1403613575000,1403613575000,-436872661,8592383,8592383
1405451740000,1405451740000,-436872661,8589140,8589140
1405943350000,1405943350000,-436872661,8506781,8506781
1406469912000,1406469912000,-436872661,8574027,8574027
1407237628000,1407237628000,-436872661,8589149,8589149
1407418554000,1407418554000,-436872661,8589148,8589148
1407486732000,1407486732000,-436872661,8592383,8592383
1408461220000,1408461220000,-436872661,8589149,8589149
1408681744000,1408681744000,-436872661,8592383,8592383
1409286721000,1409286721000,-436872661,8587255,8587255
1409300270000,1409300270000,-436872661,8589149,8589149
1410109394000,1410109394000,-436872661,8582486,8582486
1410147265000,1410147265000,-436872661,8589155,8589155
1410895543000,1410895543000,-436872661,8589153,8589153
1410925495000,1410925495000,-436872661,8589161,8589161
1410926330000,1410926330000,-436872661,8589155,8589155
1411185233000,1411185233000,-436872661,8530016,8530016
1411324965000,1411325494000,-436872661,8592378,8589153
1411363193000,1411363193000,-436872661,8592383,8592383
1411446455000,1411446455000,-436872661,8589155,8589155
1411578531000,1411578531000,-436872661,8589162,8589162
1411740889000,1411740889000,-436872661,8589155,8589155
1421776440000,1421776440000,-436872661,8592383,8592383
1421777245000,1421777245000,-436872661,8587255,8587255
1422023394000,1422023394000,-436872661,8589149,8589149
1422030603000,1422030603000,-436872661,8592383,8592383
1422373420000,1422373619000,-436872661,8589155,8592374
1422384306000,1422384306000,-436872661,8504181,8504181
1422386268000,1422386268000,-436872661,8587238,8587238
1422427171000,1422427171000,-436872661,8592383,8592383
1422461105000,1422461105000,-436872661,8589149,8589149
1422462062000,1422462062000,-436872661,8577784,8577784
1422511292000,1422511292000,-436872661,8592383,8592383
1422629575000,1422629575000,-436872661,8589149,8589149
1422871631000,1422871631000,-436872661,8592383,8592383
1423206035000,1423206035000,-436872661,8587255,8587255
1423250665000,1423250665000,-436872661,8589149,8589149
