@relation test

@attribute timestampStart numeric
@attribute timestampEnd numeric
@attribute userId numeric
@attribute stationIdStart numeric
@attribute stationIdEnd numeric

@data
1394809134000,1394809134000,-1493252900,8571849,8571849
1394829231000,1394829231000,-1493252900,8581997,8581997
1394859422000,1394859422000,-1493252900,8571846,8571846
1396146643000,1396146643000,-1493252900,8593561,8593561
1396636084000,1396636084000,-1493252900,8593548,8593548
1396666257000,1396666257000,-1493252900,8571846,8571846
1396704837000,1396704837000,-1493252900,8593584,8593584
1396753679000,1396753679000,-1493252900,8571846,8571846
1396853333000,1396853333000,-1493252900,8593584,8593584
1396883763000,1396883763000,-1493252900,8571849,8571849
1397306229000,1397306229000,-1493252900,8592871,8592871
1397364307000,1397364307000,-1493252900,8571846,8571846
1397372995000,1397372995000,-1493252900,8593596,8593596
1397675071000,1397675071000,-1493252900,8593548,8593548
1399783692000,1399783692000,-1493252900,8571846,8571846
1399798336000,1399798336000,-1493252900,8593588,8593588
1400566069000,1400566069000,-1493252900,8579625,8579625
1401012208000,1401012208000,-1493252900,8593588,8593588
1401274988000,1401274988000,-1493252900,8576990,8576990
1401301951000,1401301951000,-1493252900,8593553,8593553
1401543337000,1401543337000,-1493252900,8593584,8593584
1401725532000,1401725532000,-1493252900,8571846,8571846
1402071191000,1402071191000,-1493252900,8579627,8579627
1403204961000,1403204961000,-1493252900,8593561,8593561
1403244300000,1403244300000,-1493252900,8503000,8503000
1403268792000,1403268792000,-1493252900,8503011,8503011
1403285749000,1403285749000,-1493252900,299137,299137
1403287605000,1403287605000,-1493252900,299709,299709
1403329550000,1403329550000,-1493252900,299183,299183
1404047277000,1404047277000,-1493252900,8593585,8593585
1404997357000,1404997357000,-1493252900,8593591,8593591
1406477891000,1406477891000,-1493252900,8593586,8593586
1407082256000,1407082256000,-1493252900,8571846,8571846
1407681159000,1407681159000,-1493252900,8530006,8530006
1411208653000,1411208653000,-1493252900,8500994,8500994
1411298929000,1411298929000,-1493252900,8501008,8501008
1411307156000,1411307156000,-1493252900,8501120,8501120
1411740488000,1411740488000,-1493252900,299304,299304
1411747687000,1411747687000,-1493252900,299567,299567
1411801328000,1411801732000,-1493252900,299709,299440
1412105922000,1412105922000,-1493252900,8593585,8593585
1414588248000,1414588248000,-1493252900,299964,299964
1414640166000,1414640166000,-1493252900,8571846,8571846
1414648985000,1414648985000,-1493252900,8530007,8530007
1417497658000,1417497658000,-1493252900,8571846,8571846
1417850145000,1417850145000,-1493252900,8593561,8593561
1417863698000,1417863698000,-1493252900,8571846,8571846
1417877811000,1417877811000,-1493252900,8579627,8579627
1417932116000,1417932116000,-1493252900,8593561,8593561
1418059418000,1418059418000,-1493252900,8593584,8593584
1418374044000,1418374044000,-1493252900,8590528,8590528
1419765316000,1419765316000,-1493252900,8530007,8530007
1419819646000,1419819646000,-1493252900,8571846,8571846
1420355085000,1420355085000,-1493252900,8594603,8594603
1420978303000,1420978303000,-1493252900,8530708,8530708
