@relation users

@attribute stationId {8593609,8588858,8588831,8504140,8587645,8592680,8589161,8592365,8577743,8577820,8504862,8504128,8504722,8592382,8587356,8592369,8570514,8589175,8589154,8592374,8577812,8577810,null,8577811,8504975,8592370}
@attribute hourOfDay {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}
@attribute minuteOfHour {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59}
@attribute dayOfWeek {0,1,2,3,4,5,6,7}
@attribute weekday {true,false}
@attribute previousStationId {8593609,8588858,8588831,8504140,8587645,8592680,8589161,8592365,8577743,8577820,8504862,8504128,8504722,8592382,8587356,8592369,8570514,8589175,8589154,8592374,8577812,8577810,null,8577811,8504975,8592370}
@attribute nextStationId {8593609,8588858,8588831,8504140,8587645,8592680,8589161,8592365,8577743,8577820,8504862,8504128,8504722,8592382,8587356,8592369,8570514,8589175,8589154,8592374,8577812,8577810,null,8577811,8504975,8592370}

@data
8592370,13,27,2,true,null,null
8587356,14,56,3,true,null,null
8592365,9,49,5,true,null,null
8577743,17,26,6,true,null,null
8592370,9,32,2,true,null,null
8577743,10,25,4,true,null,null
8504128,15,58,6,true,null,null
8504140,16,47,1,false,null,8592374
8592374,17,37,1,false,8504140,null
8504140,14,41,7,false,null,8592382
8592382,16,11,7,false,8504140,null
8592370,10,28,2,true,null,8592374
8592374,11,1,2,true,8592370,null
8577743,13,37,3,true,null,8589154
8589154,15,17,3,true,8577743,null
8577743,16,43,4,true,null,null
8592374,9,26,2,true,null,null
8504975,9,47,6,true,null,null
8592370,9,42,2,true,null,null
8577743,11,13,4,true,null,null
8593609,11,1,2,true,null,8588831
8588831,11,1,2,true,8593609,8592374
8592374,16,36,2,true,8588831,null
8577743,11,27,6,true,null,null
8577811,14,27,7,false,null,8592382
8592382,14,32,7,false,8577811,null
8577743,6,43,5,true,null,8587645
8587645,14,27,5,true,8577743,null
8577743,14,0,7,false,null,8577811
8577811,14,33,7,false,8577743,null
8592370,11,44,1,false,null,8577743
8577743,12,53,1,false,8592370,null
8592370,10,37,2,true,null,null
8577743,12,17,3,true,null,null
8588858,14,13,6,true,null,null
8577743,15,52,7,false,null,8577810
8577810,16,37,7,false,8577743,8577811
8577811,16,40,7,false,8577810,8592382
8592382,16,51,7,false,8577811,null
8592370,9,39,2,true,null,8592369
8592369,9,46,2,true,8592370,8592374
8592374,10,2,2,true,8592369,8577743
8577743,11,59,2,true,8592374,8577820
8577820,15,22,2,true,8577743,null
8577743,14,16,3,true,null,8588858
8588858,14,39,3,true,8577743,null
8577743,10,49,5,true,null,8504862
8504862,11,2,5,true,8577743,8577743
8577743,12,4,5,true,8504862,8589175
8589175,12,45,5,true,8577743,null
8504862,14,29,6,true,null,8588858
8588858,14,45,6,true,8504862,8577810
8577810,15,22,6,true,8588858,8592382
8592382,15,27,6,true,8577810,null
8577743,11,31,2,true,null,8589161
8589161,16,44,2,true,8577743,null
8577743,14,27,4,true,null,null
8504862,13,22,6,true,null,null
8577743,14,34,3,true,null,null
8592370,10,34,2,true,null,null
8577743,11,38,4,true,null,8589154
8589154,13,41,4,true,8577743,null
8592370,11,17,2,true,null,null
8588858,16,24,3,true,null,null
8577743,12,31,4,true,null,null
8577812,13,0,7,false,null,8592370
8592370,22,14,7,false,8577812,null
8577820,16,41,2,true,null,null
8577743,12,24,3,true,null,8577812
8577812,16,20,3,true,8577743,null
8577743,11,44,5,true,null,null
8592369,16,17,3,true,null,8592382
8592382,17,22,3,true,8592369,null
8592370,14,21,7,false,null,null
8592680,13,25,1,false,null,null
8592374,6,50,2,true,null,null
8592370,11,59,3,true,null,null
8570514,12,20,1,false,null,8577743
8577743,13,47,1,false,8570514,8504862
8504862,15,27,1,false,8577743,8577743
8577743,16,52,1,false,8504862,null
8570514,14,20,5,true,null,null
8504722,14,13,4,true,null,null
8577810,13,4,5,true,null,8592369
8592369,16,2,5,true,8577810,null
8577810,11,6,3,true,null,8592369
8592369,11,34,3,true,8577810,8592370
8592370,13,35,3,true,8592369,8592382
8592382,13,49,3,true,8592370,8577812
8577812,13,50,3,true,8592382,null
8592370,15,3,4,true,null,null
